dataset,query,num_snippets,file_path,span_start,span_end,answer,snippets_json
cuad,Consider the Intellectual Property Rights Agreement between Rare Element Resources Ltd. and Synchron; Does the licensee's affiliates have any licensing rights under this contract?,2,cuad/RareElementResourcesLtd_20171019_SC 13D_EX-99.4_10897534_EX-99.4_Intellectual Property Agreement.txt,4563,5110,"Company grants to Investor, for the duration of the Option Period, a worldwide, royalty-free, non-exclusive, irrevocable license (with the right to grant sublicenses to Affiliates) under the Patents to practice the methods therein described and claimed and to make and have made, use, offer to sell, sell and import products made using such methods, and to make Improvements, and to engage in any activity which would give rise to a claim of infringement (direct or indirect or otherwise) of one or more of the Patents in the absence of a license.","[{""file_path"": ""cuad/RareElementResourcesLtd_20171019_SC 13D_EX-99.4_10897534_EX-99.4_Intellectual Property Agreement.txt"", ""span"": [4563, 5110], ""answer"": ""Company grants to Investor, for the duration of the Option Period, a worldwide, royalty-free, non-exclusive, irrevocable license (with the right to grant sublicenses to Affiliates) under the Patents to practice the methods therein described and claimed and to make and have made, use, offer to sell, sell and import products made using such methods, and to make Improvements, and to engage in any activity which would give rise to a claim of infringement (direct or indirect or otherwise) of one or more of the Patents in the absence of a license.""}, {""file_path"": ""cuad/RareElementResourcesLtd_20171019_SC 13D_EX-99.4_10897534_EX-99.4_Intellectual Property Agreement.txt"", ""span"": [15176, 15489], ""answer"": ""Such rights to Investor Improvements shall be solely for use by the Company and its Affiliates and shall not be transferable to any Third Party, except in connection with a merger, consolidation, or the sale or transfer of substantially all of Company's assets associated with performance under this IP Agreement.""}]"
cuad,"Consider the License and Hosting Agreement between Corio Inc. and Commerce One, Inc.; What is the notice period required to terminate the renewal?",1,cuad/CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT.txt,35657,36014,"Thereafter, this Agreement shall automatically renew for         subsequent one (1) year periods unless either party provides the other         party with written notification at least thirty (30) days prior to the         expiration of the initial five (5) year term or any one (1) year renewal         thereof of its intention to terminate this Agreement.","[{""file_path"": ""cuad/CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT.txt"", ""span"": [35657, 36014], ""answer"": ""Thereafter, this Agreement shall automatically renew for         subsequent one (1) year periods unless either party provides the other         party with written notification at least thirty (30) days prior to the         expiration of the initial five (5) year term or any one (1) year renewal         thereof of its intention to terminate this Agreement.""}]"
cuad,Consider the Co-Branding Agreement between Dassault Systemes and PlanetCAD Inc.; What are the audit rights under this contract?,2,cuad/RandWorldwideInc_20010402_8-KA_EX-10.2_2102464_EX-10.2_Co-Branding Agreement.txt,23849,24206,"During such two-year period, and upon reasonable notice to the Billing Party, the Non-Billing Party shall have the right to have an audit conducted through a licensed independent accounting firm, of any billings, collections, and taxes on such itemized statement, and to examine the records and books of account of the Billing Party in connection therewith.","[{""file_path"": ""cuad/RandWorldwideInc_20010402_8-KA_EX-10.2_2102464_EX-10.2_Co-Branding Agreement.txt"", ""span"": [23849, 24206], ""answer"": ""During such two-year period, and upon reasonable notice to the Billing Party, the Non-Billing Party shall have the right to have an audit conducted through a licensed independent accounting firm, of any billings, collections, and taxes on such itemized statement, and to examine the records and books of account of the Billing Party in connection therewith.""}, {""file_path"": ""cuad/RandWorldwideInc_20010402_8-KA_EX-10.2_2102464_EX-10.2_Co-Branding Agreement.txt"", ""span"": [24433, 24684], ""answer"": ""Any audit conducted pursuant to this Section 5.7  [Records -] shall not be conducted in such a manner as to unreasonably interfere with the Non-Billing Party's operations and in no event shall an audit be conducted more frequently than once each year.""}]"
cuad,"Consider the Amendment #3 to Manufacturing Agreement between ADMA BioManufacturing, LLC and Sanofi Pasteur S.A.; Is there uncapped liability under this contract?",1,"cuad/ADMA BioManufacturing, LLC -  Amendment #3 to Manufacturing Agreement .txt",11460,11888,"Except for the obligation of indemnity as set forth in Section 6.1 (c) with respect to claims by third parties for personal injury, illness or death (but not including property damage) resulting from the manufacture of the Product by BPC, aggregate damages for which ADMA shall be liable to Sanofi Pasteur hereunder, including without limitation costs of Source Plasma yield loss and/or rejected Batches, shall not exceed [***].","[{""file_path"": ""cuad/ADMA BioManufacturing, LLC -  Amendment #3 to Manufacturing Agreement .txt"", ""span"": [11460, 11888], ""answer"": ""Except for the obligation of indemnity as set forth in Section 6.1 (c) with respect to claims by third parties for personal injury, illness or death (but not including property damage) resulting from the manufacture of the Product by BPC, aggregate damages for which ADMA shall be liable to Sanofi Pasteur hereunder, including without limitation costs of Source Plasma yield loss and/or rejected Batches, shall not exceed [***].""}]"
cuad,Consider the Turn-Key Manufacturing Agreement between Invasix Ltd. and Flextronics Israel Ltd.; Is there an anti-assignment clause in this contract?,1,cuad/InmodeLtd_20190729_F-1A_EX-10.9_11743243_EX-10.9_Manufacturing Agreement.txt,36125,36340,"Neither Party shall have the right to assign or otherwise transfer its rights or obligations under this Agreement except with the prior written consent of the other Party, not to be unreasonably withheld or delayed.","[{""file_path"": ""cuad/InmodeLtd_20190729_F-1A_EX-10.9_11743243_EX-10.9_Manufacturing Agreement.txt"", ""span"": [36125, 36340], ""answer"": ""Neither Party shall have the right to assign or otherwise transfer its rights or obligations under this Agreement except with the prior written consent of the other Party, not to be unreasonably withheld or delayed.""}]"
cuad,"Consider the Endorsement Agreement between ABG-Shaq, LLC and Papa John's International, Inc.; Is there an anti-assignment clause in this contract?",1,cuad/PapaJohnsInternationalInc_20190617_8-K_EX-10.1_11707365_EX-10.1_Endorsement Agreement.txt,34757,35166,"In the event PAPA JOHN'S wishes to sub-contract any or all of the operation of the Products or its related business hereunder (e.g., design of the Products, advertising of the Products, creation of Products, etc.) to any third party (e.g., ad agencies, photographers, videographers, producers, crew, etc.) (each, a ""Sub-Contractor""), the same may only be done if and after ABG has given its Approval therefor.","[{""file_path"": ""cuad/PapaJohnsInternationalInc_20190617_8-K_EX-10.1_11707365_EX-10.1_Endorsement Agreement.txt"", ""span"": [34757, 35166], ""answer"": ""In the event PAPA JOHN'S wishes to sub-contract any or all of the operation of the Products or its related business hereunder (e.g., design of the Products, advertising of the Products, creation of Products, etc.) to any third party (e.g., ad agencies, photographers, videographers, producers, crew, etc.) (each, a \""Sub-Contractor\""), the same may only be done if and after ABG has given its Approval therefor.""}]"
cuad,"Consider the Blockchain Administration and Development Agreement between ARCA U.S. Treasury Fund and ARCA Capital Management, LLC; What is the renewal term for this contract?",1,cuad/ArcaUsTreasuryFund_20200207_N-2_EX-99.K5_11971930_EX-99.K5_Development Agreement.txt,13148,13753,"This Agreement shall continue in effect for two years from the date hereof, and thereafter shall continue automatically for successive annual periods, provided that such continuance is specifically approved at least annually by (A) the vote of the Board, or by the vote of a majority of the outstanding voting securities of the Fund and (B) the vote of a majority of the Fund's directors who are not parties to this Agreement or ""interested persons"" (as such term is defined in Section 2(a)(19) of the Investment Fund Act) of any such party, in accordance with the requirements of the Investment Fund Act.","[{""file_path"": ""cuad/ArcaUsTreasuryFund_20200207_N-2_EX-99.K5_11971930_EX-99.K5_Development Agreement.txt"", ""span"": [13148, 13753], ""answer"": ""This Agreement shall continue in effect for two years from the date hereof, and thereafter shall continue automatically for successive annual periods, provided that such continuance is specifically approved at least annually by (A) the vote of the Board, or by the vote of a majority of the outstanding voting securities of the Fund and (B) the vote of a majority of the Fund's directors who are not parties to this Agreement or \""interested persons\"" (as such term is defined in Section 2(a)(19) of the Investment Fund Act) of any such party, in accordance with the requirements of the Investment Fund Act.""}]"
cuad,"Consider the Services Agreement between TransMontaigne Management Company, LLC and TLP Management Services, LLC; What is the expiration date of this contract?",1,cuad/TRANSMONTAIGNEPARTNERSLLC_03_13_2020-EX-10.9-SERVICES AGREEMENT.txt,3502,3572,This Agreement shall remain in effect until terminated by the Parties.,"[{""file_path"": ""cuad/TRANSMONTAIGNEPARTNERSLLC_03_13_2020-EX-10.9-SERVICES AGREEMENT.txt"", ""span"": [3502, 3572], ""answer"": ""This Agreement shall remain in effect until terminated by the Parties.""}]"
cuad,Consider the Joint Venture Contract between Fengfan Group Limited Liability Company and Valence Technology Inc. for Battery Production; Does this contract include any revenue or profit-sharing arrangements?,1,cuad/VALENCETECHNOLOGYINC_02_14_2003-EX-10-JOINT VENTURE CONTRACT.txt,12432,12972,"Party A's contribution to the registered capital of the Joint Venture Company shall be Fourteen Million Six Hundred Fifty-One Thousand United States Dollars (US$14,651,000), representing a forty-nine percent (49%) share of the Joint Venture Company's registered capital. Party B's contribution to the registered capital of the Joint Venture Company shall be Fifteen Million Two Hundred Forty Nine Thousand United States Dollars (US$15,249,000), representing a fifty-one percent (51%) share of the Joint Venture Company's registered capital.","[{""file_path"": ""cuad/VALENCETECHNOLOGYINC_02_14_2003-EX-10-JOINT VENTURE CONTRACT.txt"", ""span"": [12432, 12972], ""answer"": ""Party A's contribution to the registered capital of the Joint Venture Company shall be Fourteen Million Six Hundred Fifty-One Thousand United States Dollars (US$14,651,000), representing a forty-nine percent (49%) share of the Joint Venture Company's registered capital. Party B's contribution to the registered capital of the Joint Venture Company shall be Fifteen Million Two Hundred Forty Nine Thousand United States Dollars (US$15,249,000), representing a fifty-one percent (51%) share of the Joint Venture Company's registered capital.""}]"
cuad,"Consider the Franchise Agreement between Burger King Corporation and International Fast Food Polska SP ZO.O. for Burger King Restaurants in Poland; Does this contract include any right of first refusal, right of first offer, or right of first negotiation?",9,cuad/INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.txt,69130,69963,"In the event  Franchisee or the Principals  wish to accept a bona fide offer from a third party to purchase  all or substantially all of the assets constituting the Franchised  Restaurant or of the majority of the voting stock of the Franchisee,  the proposed  transferor(s) shall  give BKC  written  notice  setting  forth  the name  and  address  of the prospective  purchaser,  the  price  and  terms  of the  offer  together  with a franchisee  application  completed by the prospective  purchaser,  a copy of the Purchase and Sale Agreement,  executed by both the seller and purchaser, and all exhibits,  copies of any real estate purchase agreement or agreements,  proposed security agreements and related promissory notes, assignment documents,  and any other  information  that BKC may request in order to evaluate the offer.","[{""file_path"": ""cuad/INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.txt"", ""span"": [69130, 69963], ""answer"": ""In the event  Franchisee or the Principals  wish to accept a bona fide offer from a third party to purchase  all or substantially all of the assets constituting the Franchised  Restaurant or of the majority of the voting stock of the Franchisee,  the proposed  transferor(s) shall  give BKC  written  notice  setting  forth  the name  and  address  of the prospective  purchaser,  the  price  and  terms  of the  offer  together  with a franchisee  application  completed by the prospective  purchaser,  a copy of the Purchase and Sale Agreement,  executed by both the seller and purchaser, and all exhibits,  copies of any real estate purchase agreement or agreements,  proposed security agreements and related promissory notes, assignment documents,  and any other  information  that BKC may request in order to evaluate the offer.""}, {""file_path"": ""cuad/INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.txt"", ""span"": [69965, 70125], ""answer"": ""BKC or its designee shall then have the prior option to purchase the interests  covered by the  offer  at the  price  and  upon the  same  terms  of the  offer.""}, {""file_path"": ""cuad/INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.txt"", ""span"": [70260, 70574], ""answer"": ""BKC shall have twenty (20) business days after receipt of the notice of offer and the  furnishing of all  reasonably requested  information  within  which to notify  Franchisee  or the  owners,  as applicable, of BKC's intent to exercise its right hereunder. Silence on the part of BKC shall constitute  rejection.""}, {""file_path"": ""cuad/INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.txt"", ""span"": [70752, 71098], ""answer"": ""If the proposed sale includes assets of  Franchisee  not related to the  operation of  franchised  Burger King Restaurants,  BKC may, at its option,  elect to purchase only the assets related to the operation of franchised Burger King Restaurants and an equitable purchase price shall be  allocated to each asset  included in the  proposed  sale.""}, {""file_path"": ""cuad/INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.txt"", ""span"": [71439, 71591], ""answer"": ""The  election by BKC not to exercise its right of first  refusal as to any offer shall not affect its right of first refusal as to any subsequent offer.""}, {""file_path"": ""cuad/INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.txt"", ""span"": [71645, 71935], ""answer"": ""Any  sale,  attempted  sale, assignment,  or other transfer of the interests described in Subparagraph 15.4.1 without  first giving BKC the right of first  refusal  described  above shall be void and of no force and effect,  and shall constitute an Event of Default under Paragraph 17.1(k).""}, {""file_path"": ""cuad/INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.txt"", ""span"": [71976, 72195], ""answer"": ""If BKC does not exercise its option under Subparagraph 15.4.1,  Franchisee may conclude the sale to the purchaser who made the offer  provided BKC's consent to the assignment or sale be first obtained as provided below.""}, {""file_path"": ""cuad/INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.txt"", ""span"": [82518, 82738], ""answer"": ""If the conveyance of the Principal's  interest to a party  acceptable to BKC has not taken place within the twelve (12) month period,  BKC shall have the option, to purchase the Principal's interest at fair market value.""}, {""file_path"": ""cuad/INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.txt"", ""span"": [96274, 97159], ""answer"": ""Upon termination or expiration of this  Agreement,  if the  parties  do not enter  into a  successor  Franchise Agreement  whereby the Franchisee  shall continue to be a franchisee and operate the  Franchised  Restaurant at the Location,  BKC or its designee shall have the option subject to obtaining any necessary governmental consent:\n\n                        (a)  To  purchase  the   Location   and/or  any  related equipment at fair market value, if the  Franchisee,  any of the Principals or an affiliate of the Franchisee owns the Location and/or related equipment.\n\n                        (b) If the Location is leased by the Franchisee,  any of the  Principals  or an affiliate  of the  Franchisee,  subject to obtaining  any necessary  landlord's consent, to obtain an assignment of the leasehold interest at a price equal to the fair market value of the leasehold interest.""}]"
